Province,District,Sector,School_Name,Year,Male_Dropout_Percentage,Female_Dropout_Percentage,Overall_Dropout_Percentage,Completion_Male,Completion_Female,Completion_Total,Reenrollment_Rate,Attendance_Rate,Avg_Household_Income_RWF,Teacher_Student_Ratio,Latitude,Longitude
Northern,Burera,Sector-2,GS Camp Kigali,2010,3.28,9.03,6.16,62.44,61.73,62.09,6.56,67.71,308990,1:40,-1.25105,29.26144
Northern,Burera,Sector-2,GS Camp Kigali,2011,24.79,6.33,15.56,73.23,50.68,61.96,19.55,79.27,323720,1:40,-1.25105,29.26144
Northern,Burera,Sector-1,GS Akumunigo,2012,23.93,15.21,19.57,54.33,79.62,66.98,16.28,90.35,286502,1:40,-1.25105,29.26144
Northern,Burera,Sector-4,Mater Dei,2013,23.28,24.29,23.78,93.97,96.88,95.43,15.81,76.22,286911,1:40,-1.25105,29.26144
Northern,Burera,Sector-7,King David,2014,21.22,29.87,25.54,50.68,67.76,59.22,4.45,71.24,567375,1:40,-1.25105,29.26144
Northern,Burera,Sector-9,GS Kimironko II,2015,21.56,3.46,12.51,87.08,84.67,85.88,12.58,70.03,212363,1:40,-1.25105,29.26144
Northern,Burera,Sector-2,GS Ruramira,2016,23.1,26.42,24.76,92.61,98.24,95.43,16.17,83.26,470317,1:40,-1.25105,29.26144
Northern,Burera,Sector-5,GS Kinteko,2017,26.95,1.34,14.14,98.3,73.68,85.99,8.64,91.93,129433,1:40,-1.25105,29.26144
Northern,Burera,Sector-6,GS Matara,2018,16.31,8.92,12.61,95.42,73.23,84.33,16.35,76.97,192776,1:40,-1.25105,29.26144
Northern,Burera,Sector-5,GS Ruheru,2019,4.55,6.3,5.42,97.54,92.12,94.83,11.98,75.52,223299,1:40,-1.25105,29.26144
Northern,Burera,Sector-1,GS Mweya,2020,8.0,15.22,11.61,53.71,51.74,52.72,10.34,78.75,528285,1:40,-1.25105,29.26144
Northern,Burera,Sector-3,GS Rwanyanza,2021,17.22,20.48,18.85,71.57,55.78,63.68,4.42,64.11,485439,1:40,-1.25105,29.26144
Northern,Burera,Sector-5,ES Kigoma,2022,1.81,29.41,15.61,99.02,68.91,83.96,13.98,61.02,494310,1:40,-1.25105,29.26144
Northern,Burera,Sector-9,GS Gahanga I,2023,14.23,16.4,15.32,57.32,56.99,57.15,1.93,83.34,204777,1:40,-1.25105,29.26144
Northern,Burera,Sector-3,GS Mweya,2024,9.29,26.21,17.75,53.61,93.79,73.7,6.19,80.97,373370,1:40,-1.25105,29.26144
Northern,Burera,Sector-6,ES Kigoma,2010,8.36,10.61,9.49,75.02,50.71,62.87,11.38,96.16,240415,1:53,-2.26519,29.61161
Northern,Burera,Sector-8,GS Mubuga,2011,16.02,19.98,18.0,76.38,61.45,68.91,19.02,68.04,188074,1:53,-2.26519,29.61161
Northern,Burera,Sector-1,GS Mubuga,2012,15.08,14.52,14.8,82.73,55.17,68.95,0.27,70.14,246101,1:53,-2.26519,29.61161
Northern,Burera,Sector-2,King David,2013,6.93,20.8,13.87,88.22,91.99,90.11,15.21,71.69,177219,1:53,-2.26519,29.61161
Northern,Burera,Sector-2,GS Cyahafi,2014,2.4,11.78,7.09,63.65,69.31,66.48,12.37,66.4,305532,1:53,-2.26519,29.61161
Northern,Burera,Sector-2,GS Rwanyanza,2015,25.31,15.96,20.63,68.85,96.09,82.47,4.62,61.45,319559,1:53,-2.26519,29.61161
Northern,Burera,Sector-6,New Vision,2016,25.61,5.04,15.33,79.01,94.41,86.71,16.09,78.94,558308,1:53,-2.26519,29.61161
Northern,Burera,Sector-2,GS Kinteko,2017,22.36,27.83,25.1,72.34,58.66,65.5,12.52,61.91,411438,1:53,-2.26519,29.61161
Northern,Burera,Sector-7,Mater Dei,2018,13.06,28.98,21.02,86.75,53.09,69.92,17.88,89.79,584365,1:53,-2.26519,29.61161
Northern,Burera,Sector-4,GS Cyahafi,2019,3.04,29.43,16.23,80.81,59.17,69.99,8.59,87.16,424696,1:53,-2.26519,29.61161
Northern,Burera,Sector-2,GS Mweya,2020,25.99,5.37,15.68,63.94,54.67,59.31,18.35,68.44,449380,1:53,-2.26519,29.61161
Northern,Burera,Sector-1,GS Gahanga I,2021,3.27,13.4,8.33,76.62,94.93,85.78,15.74,99.91,496082,1:53,-2.26519,29.61161
Northern,Burera,Sector-8,GS Buye,2022,28.93,21.51,25.22,53.99,70.1,62.04,5.47,85.86,145097,1:53,-2.26519,29.61161
Northern,Burera,Sector-3,GS Mweya,2023,17.74,28.07,22.91,51.75,88.46,70.11,13.71,88.91,470371,1:53,-2.26519,29.61161
Northern,Burera,Sector-9,GS Rukomo,2024,20.87,1.78,11.33,94.96,66.91,80.93,13.01,89.77,277297,1:53,-2.26519,29.61161
Northern,Burera,Sector-2,Marie Merci,2010,1.27,6.81,4.04,55.66,92.14,73.9,13.82,70.34,228863,1:58,-2.08924,30.21677
Northern,Burera,Sector-6,GS Mubuga,2011,20.79,25.41,23.1,56.63,82.99,69.81,3.79,83.01,157268,1:58,-2.08924,30.21677
Northern,Burera,Sector-8,Mater Dei,2012,11.48,26.0,18.74,71.22,95.78,83.5,15.01,79.92,241321,1:58,-2.08924,30.21677
Northern,Burera,Sector-6,Marie Merci,2013,3.12,3.59,3.36,82.6,74.35,78.47,19.03,91.62,147565,1:58,-2.08924,30.21677
Northern,Burera,Sector-6,GS Mweya,2014,22.01,24.2,23.11,99.05,96.58,97.81,6.74,89.48,174492,1:58,-2.08924,30.21677
Northern,Burera,Sector-6,New Vision,2015,4.02,17.64,10.83,78.81,97.61,88.21,5.52,77.7,150337,1:58,-2.08924,30.21677
Northern,Burera,Sector-3,GS Mweya,2016,11.17,7.29,9.23,79.28,67.4,73.34,12.11,86.3,195856,1:58,-2.08924,30.21677
Northern,Burera,Sector-6,GS Kimironko II,2017,15.19,15.17,15.18,53.88,59.54,56.71,11.88,72.84,252320,1:58,-2.08924,30.21677
Northern,Burera,Sector-9,GS Rutongo,2018,26.04,5.62,15.83,50.75,72.46,61.61,16.66,77.28,191641,1:58,-2.08924,30.21677
Northern,Burera,Sector-8,GS Akumunigo,2019,24.27,3.9,14.08,96.7,55.52,76.11,5.31,85.38,284740,1:58,-2.08924,30.21677
Northern,Burera,Sector-9,GS Rwanyanza,2020,10.58,16.91,13.75,59.98,51.02,55.5,8.12,82.49,394676,1:58,-2.08924,30.21677
Northern,Burera,Sector-2,GS Rwamagana,2021,29.56,23.34,26.45,98.3,75.72,87.01,19.28,78.95,455239,1:58,-2.08924,30.21677
Northern,Burera,Sector-5,GS Kinteko,2022,10.41,24.16,17.29,60.53,77.28,68.91,0.0,67.19,560929,1:58,-2.08924,30.21677
Northern,Burera,Sector-8,ES Kigoma,2023,24.36,10.58,17.47,66.01,69.15,67.58,12.57,85.21,289469,1:58,-2.08924,30.21677
Northern,Burera,Sector-4,GS Kinteko,2024,5.26,29.13,17.2,86.48,62.51,74.5,2.18,88.97,419052,1:58,-2.08924,30.21677
Northern,Burera,Sector-8,GS Matara,2010,17.0,10.19,13.59,56.32,74.2,65.26,13.78,81.01,289836,1:53,-2.47925,29.08262
Northern,Burera,Sector-4,GS Matara,2011,26.96,21.28,24.12,86.76,64.52,75.64,5.93,72.14,210210,1:53,-2.47925,29.08262
Northern,Burera,Sector-5,GS Rutongo,2012,17.32,8.23,12.78,90.85,55.53,73.19,3.74,93.18,394939,1:53,-2.47925,29.08262
Northern,Burera,Sector-1,GS Rwanyanza,2013,16.72,9.19,12.96,66.17,67.58,66.87,13.25,62.53,273889,1:53,-2.47925,29.08262
Northern,Burera,Sector-9,GS Cyahafi,2014,11.77,19.73,15.75,67.81,83.69,75.75,2.28,89.17,103801,1:53,-2.47925,29.08262
Northern,Burera,Sector-2,Marie Merci,2015,20.05,9.12,14.58,51.44,70.74,61.09,14.1,77.34,147431,1:53,-2.47925,29.08262
Northern,Burera,Sector-4,GS Rwamagana,2016,9.96,10.14,10.05,53.03,84.34,68.68,14.1,82.71,357157,1:53,-2.47925,29.08262
Northern,Burera,Sector-8,GS Matara,2017,16.58,14.61,15.6,75.57,81.82,78.69,3.13,86.4,174676,1:53,-2.47925,29.08262
Northern,Burera,Sector-9,GS Mubuga,2018,19.54,26.31,22.93,70.47,58.48,64.48,17.61,90.26,495198,1:53,-2.47925,29.08262
Northern,Burera,Sector-3,GS Nyacyina,2019,18.6,25.96,22.28,50.77,55.36,53.07,1.39,63.7,444737,1:53,-2.47925,29.08262
Northern,Burera,Sector-8,Mater Dei,2020,15.39,14.71,15.05,65.54,93.52,79.53,15.48,66.82,296676,1:53,-2.47925,29.08262
Northern,Burera,Sector-9,GS Ruheru,2021,1.88,20.52,11.2,90.82,96.61,93.72,11.73,95.05,306924,1:53,-2.47925,29.08262
Northern,Burera,Sector-7,GS Rutongo,2022,3.24,8.48,5.86,54.71,65.76,60.24,8.67,95.01,168745,1:53,-2.47925,29.08262
Northern,Burera,Sector-4,GS Mweya,2023,14.31,29.12,21.71,64.81,81.37,73.09,16.27,76.8,576848,1:53,-2.47925,29.08262
Northern,Burera,Sector-8,King David,2024,3.86,3.02,3.44,57.68,88.22,72.95,9.36,88.96,427980,1:53,-2.47925,29.08262
Northern,Gicumbi,Sector-9,ES Kigoma,2010,7.87,11.3,9.59,62.83,63.32,63.08,0.78,76.17,414764,1:52,-1.20101,30.5334
Northern,Gicumbi,Sector-3,Mater Dei,2011,28.76,2.34,15.55,94.06,94.72,94.39,3.13,80.98,245765,1:52,-1.20101,30.5334
Northern,Gicumbi,Sector-7,GS Rwanyanza,2012,8.25,15.17,11.71,85.07,99.32,92.2,10.79,77.66,459373,1:52,-1.20101,30.5334
Northern,Gicumbi,Sector-5,New Vision,2013,16.01,1.25,8.63,50.09,54.88,52.48,17.89,64.06,370248,1:52,-1.20101,30.5334
Northern,Gicumbi,Sector-7,GS Rukomo,2014,27.93,29.3,28.62,96.95,63.59,80.27,16.12,80.39,271500,1:52,-1.20101,30.5334
Northern,Gicumbi,Sector-3,GS Mubuga,2015,26.76,25.69,26.23,71.67,87.93,79.8,3.51,63.9,459225,1:52,-1.20101,30.5334
Northern,Gicumbi,Sector-3,King David,2016,15.88,13.34,14.61,94.53,71.48,83.0,5.99,81.35,469355,1:52,-1.20101,30.5334
Northern,Gicumbi,Sector-7,GS Rukomo,2017,9.38,24.19,16.78,63.88,91.59,77.74,18.03,63.82,337031,1:52,-1.20101,30.5334
Northern,Gicumbi,Sector-3,GS Gahanga I,2018,16.68,21.85,19.26,61.26,58.31,59.79,9.1,93.4,541932,1:52,-1.20101,30.5334
Northern,Gicumbi,Sector-7,GS Rutongo,2019,1.81,12.19,7.0,88.52,91.06,89.79,10.12,87.95,276371,1:52,-1.20101,30.5334
Northern,Gicumbi,Sector-1,GS Gitega,2020,16.61,22.54,19.57,62.37,61.58,61.97,2.79,98.0,538054,1:52,-1.20101,30.5334
Northern,Gicumbi,Sector-3,GS Akumunigo,2021,17.54,22.4,19.97,76.89,67.75,72.32,0.8,99.12,584331,1:52,-1.20101,30.5334
Northern,Gicumbi,Sector-5,GS Kimironko II,2022,7.84,11.85,9.85,59.13,53.64,56.39,13.91,69.0,384736,1:52,-1.20101,30.5334
Northern,Gicumbi,Sector-8,GS Ruheru,2023,23.45,2.25,12.85,71.4,56.11,63.75,16.1,77.25,168225,1:52,-1.20101,30.5334
Northern,Gicumbi,Sector-8,GS Buye,2024,19.46,26.68,23.07,83.92,90.94,87.43,0.39,82.55,408241,1:52,-1.20101,30.5334
Northern,Gicumbi,Sector-7,GS Matara,2010,26.46,3.32,14.89,57.42,51.11,54.26,19.74,85.13,508739,1:49,-1.55732,30.86904
Northern,Gicumbi,Sector-2,GS Rwamagana,2011,26.72,12.91,19.82,68.58,64.84,66.71,2.65,66.1,195066,1:49,-1.55732,30.86904
Northern,Gicumbi,Sector-4,GS Mweya,2012,4.31,7.97,6.14,65.33,98.08,81.71,7.45,83.14,301632,1:49,-1.55732,30.86904
Northern,Gicumbi,Sector-4,GS Rwanyanza,2013,14.27,10.41,12.34,59.14,57.16,58.15,0.9,97.8,599680,1:49,-1.55732,30.86904
Northern,Gicumbi,Sector-6,GS Camp Kigali,2014,5.36,13.28,9.32,59.32,68.19,63.76,1.84,65.16,490214,1:49,-1.55732,30.86904
Northern,Gicumbi,Sector-3,GS Nyacyina,2015,2.61,24.23,13.42,62.97,79.1,71.03,19.04,77.75,385818,1:49,-1.55732,30.86904
Northern,Gicumbi,Sector-3,GS Rwamagana,2016,23.91,20.13,22.02,92.83,53.78,73.31,15.5,78.51,208286,1:49,-1.55732,30.86904
Northern,Gicumbi,Sector-2,GS Ruheru,2017,12.74,28.58,20.66,96.91,50.62,73.77,15.7,66.89,224581,1:49,-1.55732,30.86904
Northern,Gicumbi,Sector-8,GS Rutongo,2018,14.18,15.28,14.73,59.32,83.04,71.18,11.94,82.05,133924,1:49,-1.55732,30.86904
Northern,Gicumbi,Sector-7,GS Rukomo,2019,27.82,27.69,27.76,64.4,86.78,75.59,0.21,91.02,560755,1:49,-1.55732,30.86904
Northern,Gicumbi,Sector-4,GS Nyacyina,2020,23.09,4.09,13.59,55.84,80.28,68.06,12.92,99.34,563142,1:49,-1.55732,30.86904
Northern,Gicumbi,Sector-2,ES Kigoma,2021,9.81,27.06,18.43,79.68,60.37,70.02,2.44,70.49,562506,1:49,-1.55732,30.86904
Northern,Gicumbi,Sector-7,GS Ruramira,2022,3.28,20.72,12.0,70.36,86.31,78.33,8.87,64.4,109756,1:49,-1.55732,30.86904
Northern,Gicumbi,Sector-9,GS Rutongo,2023,2.68,16.8,9.74,54.14,91.39,72.76,2.67,85.28,455462,1:49,-1.55732,30.86904
Northern,Gicumbi,Sector-3,GS Nyacyina,2024,9.34,15.29,12.31,81.66,59.16,70.41,9.66,60.35,244444,1:49,-1.55732,30.86904
Northern,Gicumbi,Sector-3,King David,2010,27.02,1.61,14.32,92.93,95.97,94.45,8.84,74.14,182607,1:31,-2.46802,29.98433
Northern,Gicumbi,Sector-6,GS Camp Kigali,2011,20.0,10.87,15.44,66.13,71.22,68.67,8.0,65.82,461981,1:31,-2.46802,29.98433
Northern,Gicumbi,Sector-1,New Vision,2012,26.93,15.4,21.16,77.21,97.82,87.52,9.46,95.47,242228,1:31,-2.46802,29.98433
Northern,Gicumbi,Sector-2,Marie Merci,2013,29.17,11.8,20.48,68.58,59.75,64.17,15.4,64.57,402445,1:31,-2.46802,29.98433
Northern,Gicumbi,Sector-7,GS Rukomo,2014,29.1,23.43,26.27,62.17,52.01,57.09,12.52,99.42,425764,1:31,-2.46802,29.98433
Northern,Gicumbi,Sector-6,GS Rukomo,2015,27.75,2.04,14.89,88.34,83.54,85.94,10.3,61.98,221403,1:31,-2.46802,29.98433
Northern,Gicumbi,Sector-1,GS Matara,2016,21.05,3.25,12.15,90.26,56.97,73.62,11.24,76.75,368116,1:31,-2.46802,29.98433
Northern,Gicumbi,Sector-9,Mater Dei,2017,1.39,12.95,7.17,53.67,70.26,61.97,4.19,61.6,152320,1:31,-2.46802,29.98433
Northern,Gicumbi,Sector-5,GS Ruramira,2018,10.52,26.23,18.38,87.31,60.95,74.13,7.81,62.88,519208,1:31,-2.46802,29.98433
Northern,Gicumbi,Sector-1,Mater Dei,2019,23.22,13.91,18.56,67.3,72.56,69.93,10.48,89.94,380980,1:31,-2.46802,29.98433
Northern,Gicumbi,Sector-9,New Vision,2020,1.95,14.58,8.27,94.26,68.08,81.17,16.86,97.3,595242,1:31,-2.46802,29.98433
Northern,Gicumbi,Sector-3,GS Gahanga I,2021,6.23,2.82,4.53,68.92,92.95,80.93,18.2,68.83,214506,1:31,-2.46802,29.98433
Northern,Gicumbi,Sector-5,GS Nyacyina,2022,28.21,1.36,14.79,86.37,65.46,75.92,8.54,74.99,567432,1:31,-2.46802,29.98433
Northern,Gicumbi,Sector-7,GS Gahanga I,2023,15.93,17.89,16.91,73.28,85.08,79.18,2.85,88.74,321524,1:31,-2.46802,29.98433
Northern,Gicumbi,Sector-9,GS Gahanga I,2024,19.58,23.42,21.5,81.91,79.4,80.65,18.39,69.18,506052,1:31,-2.46802,29.98433
Northern,Gicumbi,Sector-8,Marie Merci,2010,9.26,13.08,11.17,67.68,76.24,71.96,13.08,83.99,173285,1:59,-1.6233,29.55636
Northern,Gicumbi,Sector-6,GS Mubuga,2011,9.92,4.67,7.3,88.04,92.54,90.29,11.03,70.28,570449,1:59,-1.6233,29.55636
Northern,Gicumbi,Sector-9,Mater Dei,2012,4.36,12.65,8.5,72.92,92.43,82.68,6.95,90.35,564825,1:59,-1.6233,29.55636
Northern,Gicumbi,Sector-4,GS Gitega,2013,6.42,11.09,8.75,83.99,63.15,73.57,13.99,77.08,321120,1:59,-1.6233,29.55636
Northern,Gicumbi,Sector-2,GS Mweya,2014,10.91,13.56,12.23,57.17,58.4,57.79,3.59,66.57,500282,1:59,-1.6233,29.55636
Northern,Gicumbi,Sector-9,GS Matara,2015,6.88,4.24,5.56,82.01,99.52,90.77,11.82,95.17,402770,1:59,-1.6233,29.55636
Northern,Gicumbi,Sector-8,Mater Dei,2016,3.6,22.28,12.94,99.74,90.96,95.35,4.26,82.23,100610,1:59,-1.6233,29.55636
Northern,Gicumbi,Sector-9,GS Rutongo,2017,4.39,13.05,8.72,59.33,55.12,57.22,5.43,72.09,170072,1:59,-1.6233,29.55636
Northern,Gicumbi,Sector-8,New Vision,2018,23.27,25.73,24.5,88.94,81.55,85.25,0.18,80.56,469911,1:59,-1.6233,29.55636
Northern,Gicumbi,Sector-8,GS Matara,2019,15.09,25.29,20.19,60.98,67.56,64.27,17.96,60.82,289579,1:59,-1.6233,29.55636
Northern,Gicumbi,Sector-1,GS Mubuga,2020,10.08,18.04,14.06,83.97,57.04,70.5,1.13,77.75,214433,1:59,-1.6233,29.55636
Northern,Gicumbi,Sector-7,GS Nyacyina,2021,25.16,2.31,13.74,82.66,65.7,74.18,11.49,67.69,503150,1:59,-1.6233,29.55636
Northern,Gicumbi,Sector-1,New Vision,2022,10.14,15.88,13.01,62.31,93.18,77.75,10.64,72.55,253947,1:59,-1.6233,29.55636
Northern,Gicumbi,Sector-7,GS Mweya,2023,23.28,22.98,23.13,80.89,89.35,85.12,12.3,73.37,202820,1:59,-1.6233,29.55636
Northern,Gicumbi,Sector-8,GS Kinteko,2024,24.85,16.84,20.85,60.92,77.12,69.02,14.46,74.84,578198,1:59,-1.6233,29.55636
Northern,Gicumbi,Sector-6,GS Akumunigo,2010,15.04,13.85,14.45,65.12,99.33,82.22,8.1,70.88,314646,1:41,-2.74762,29.0462
Northern,Gicumbi,Sector-4,GS Kimironko II,2011,5.94,6.88,6.41,95.92,92.91,94.41,12.53,67.96,324489,1:41,-2.74762,29.0462
Northern,Gicumbi,Sector-7,Marie Merci,2012,3.36,26.53,14.94,52.58,77.75,65.16,8.09,91.19,157728,1:41,-2.74762,29.0462
Northern,Gicumbi,Sector-6,GS Gitega,2013,2.22,20.8,11.51,65.37,77.97,71.67,15.23,97.31,409142,1:41,-2.74762,29.0462
Northern,Gicumbi,Sector-5,GS Ruramira,2014,28.67,11.77,20.22,91.47,59.54,75.5,6.05,92.29,200290,1:41,-2.74762,29.0462
Northern,Gicumbi,Sector-9,GS Migongo,2015,4.82,12.11,8.46,60.18,82.2,71.19,11.47,99.78,298729,1:41,-2.74762,29.0462
Northern,Gicumbi,Sector-8,GS Buye,2016,27.51,15.67,21.59,77.19,73.58,75.38,6.15,70.76,305253,1:41,-2.74762,29.0462
Northern,Gicumbi,Sector-5,GS Mubuga,2017,16.47,4.89,10.68,96.63,94.73,95.68,12.27,67.6,359830,1:41,-2.74762,29.0462
Northern,Gicumbi,Sector-7,GS Nyacyina,2018,3.77,11.28,7.53,62.56,95.78,79.17,18.61,94.1,178488,1:41,-2.74762,29.0462
Northern,Gicumbi,Sector-7,GS Rutongo,2019,28.04,29.11,28.58,56.27,58.03,57.15,0.37,87.07,326086,1:41,-2.74762,29.0462
Northern,Gicumbi,Sector-5,GS Rukomo,2020,2.8,26.75,14.78,93.44,67.86,80.65,18.5,95.64,302476,1:41,-2.74762,29.0462
Northern,Gicumbi,Sector-8,GS Camp Kigali,2021,8.18,25.8,16.99,96.02,95.1,95.56,11.87,98.08,390367,1:41,-2.74762,29.0462
Northern,Gicumbi,Sector-9,GS Akumunigo,2022,12.89,15.26,14.07,93.63,65.07,79.35,9.95,66.37,409887,1:41,-2.74762,29.0462
Northern,Gicumbi,Sector-7,New Vision,2023,8.97,20.65,14.81,51.92,78.41,65.17,10.15,75.94,428274,1:41,-2.74762,29.0462
Northern,Gicumbi,Sector-7,GS Ruramira,2024,17.02,21.66,19.34,74.23,61.23,67.73,13.59,81.49,336232,1:41,-2.74762,29.0462
Northern,Rulindo,Sector-9,New Vision,2010,1.49,14.91,8.2,92.95,94.79,93.87,11.6,98.25,300288,1:31,-1.03954,30.65984
Northern,Rulindo,Sector-9,GS Matara,2011,13.89,23.47,18.68,86.99,76.91,81.95,9.11,63.49,340324,1:31,-1.03954,30.65984
Northern,Rulindo,Sector-9,GS Rutongo,2012,11.54,19.26,15.4,83.69,60.53,72.11,3.73,93.48,186314,1:31,-1.03954,30.65984
Northern,Rulindo,Sector-2,GS Mweya,2013,12.79,22.19,17.49,98.27,90.46,94.37,4.6,97.61,541839,1:31,-1.03954,30.65984
Northern,Rulindo,Sector-3,Mater Dei,2014,2.1,18.93,10.51,56.55,67.16,61.86,1.23,87.03,104213,1:31,-1.03954,30.65984
Northern,Rulindo,Sector-4,Mater Dei,2015,29.89,12.23,21.06,95.29,64.68,79.98,6.7,90.13,411295,1:31,-1.03954,30.65984
Northern,Rulindo,Sector-8,GS Camp Kigali,2016,1.04,9.93,5.48,63.93,69.67,66.8,13.85,65.27,595927,1:31,-1.03954,30.65984
Northern,Rulindo,Sector-4,GS Migongo,2017,19.28,24.31,21.79,72.6,75.95,74.28,14.03,92.42,481694,1:31,-1.03954,30.65984
Northern,Rulindo,Sector-1,GS Mubuga,2018,13.6,13.11,13.36,88.01,58.74,73.38,12.95,73.54,319831,1:31,-1.03954,30.65984
Northern,Rulindo,Sector-9,GS Migongo,2019,8.14,12.45,10.3,84.17,94.59,89.38,14.6,72.62,235362,1:31,-1.03954,30.65984
Northern,Rulindo,Sector-7,GS Cyahafi,2020,22.73,6.69,14.71,73.42,93.09,83.25,11.76,80.16,542957,1:31,-1.03954,30.65984
Northern,Rulindo,Sector-3,Mater Dei,2021,25.43,9.25,17.34,78.77,56.16,67.47,0.86,87.61,247089,1:31,-1.03954,30.65984
Northern,Rulindo,Sector-9,GS Rutongo,2022,20.6,13.03,16.81,56.2,71.0,63.6,2.29,67.77,238260,1:31,-1.03954,30.65984
Northern,Rulindo,Sector-8,GS Agataramo,2023,26.63,6.78,16.7,91.12,70.66,80.89,11.93,60.57,576555,1:31,-1.03954,30.65984
Northern,Rulindo,Sector-7,GS Cyahafi,2024,10.98,9.16,10.07,53.68,97.07,75.38,1.51,79.76,423417,1:31,-1.03954,30.65984
Northern,Rulindo,Sector-2,GS Camp Kigali,2010,17.37,3.15,10.26,74.09,94.79,84.44,3.2,67.53,151595,1:38,-1.09605,30.84107
Northern,Rulindo,Sector-7,GS Agataramo,2011,1.22,13.27,7.25,56.86,58.03,57.44,14.31,63.08,167114,1:38,-1.09605,30.84107
Northern,Rulindo,Sector-7,GS Mweya,2012,24.46,14.12,19.29,75.33,51.63,63.48,14.79,62.77,342521,1:38,-1.09605,30.84107
Northern,Rulindo,Sector-9,GS Mubuga,2013,18.55,12.37,15.46,55.92,89.04,72.48,10.26,74.55,495580,1:38,-1.09605,30.84107
Northern,Rulindo,Sector-6,GS Mweya,2014,22.42,27.31,24.87,96.05,76.76,86.4,4.58,80.46,329652,1:38,-1.09605,30.84107
Northern,Rulindo,Sector-3,GS Nyacyina,2015,8.25,16.53,12.39,79.1,95.45,87.27,18.87,75.44,380245,1:38,-1.09605,30.84107
Northern,Rulindo,Sector-1,New Vision,2016,23.43,25.33,24.38,68.34,88.04,78.19,19.17,79.41,244654,1:38,-1.09605,30.84107
Northern,Rulindo,Sector-4,GS Mweya,2017,22.02,26.63,24.33,95.95,75.58,85.76,0.77,85.16,329030,1:38,-1.09605,30.84107
Northern,Rulindo,Sector-3,GS Akumunigo,2018,13.58,20.53,17.06,71.1,93.62,82.36,16.23,73.3,588286,1:38,-1.09605,30.84107
Northern,Rulindo,Sector-9,GS Matara,2019,20.54,8.01,14.28,76.82,70.09,73.46,3.17,97.55,238663,1:38,-1.09605,30.84107
Northern,Rulindo,Sector-1,GS Agataramo,2020,15.56,26.01,20.79,83.57,92.12,87.85,4.17,70.02,296326,1:38,-1.09605,30.84107
Northern,Rulindo,Sector-9,GS Mweya,2021,5.72,2.23,3.98,77.94,77.23,77.58,14.82,68.21,172613,1:38,-1.09605,30.84107
Northern,Rulindo,Sector-9,GS Gahanga I,2022,8.51,10.98,9.75,99.52,68.71,84.12,15.87,90.43,481003,1:38,-1.09605,30.84107
Northern,Rulindo,Sector-1,GS Gitega,2023,23.3,20.36,21.83,92.74,96.96,94.85,7.97,83.2,281034,1:38,-1.09605,30.84107
Northern,Rulindo,Sector-6,GS Matara,2024,22.99,19.88,21.43,58.89,52.56,55.73,14.93,87.32,540087,1:38,-1.09605,30.84107
Northern,Rulindo,Sector-1,Marie Merci,2010,22.54,16.86,19.7,62.83,83.55,73.19,12.08,98.32,554064,1:40,-1.7872,29.16661
Northern,Rulindo,Sector-1,GS Cyahafi,2011,29.73,8.69,19.21,53.12,51.61,52.36,3.86,88.43,238160,1:40,-1.7872,29.16661
Northern,Rulindo,Sector-4,GS Rwanyanza,2012,20.96,8.9,14.93,91.6,54.19,72.89,17.62,90.93,458149,1:40,-1.7872,29.16661
Northern,Rulindo,Sector-3,GS Gahanga I,2013,9.82,19.98,14.9,74.38,68.32,71.35,14.56,85.82,156764,1:40,-1.7872,29.16661
Northern,Rulindo,Sector-3,GS Rukomo,2014,20.81,27.2,24.0,61.56,54.3,57.93,10.69,62.22,256904,1:40,-1.7872,29.16661
Northern,Rulindo,Sector-1,GS Cyahafi,2015,1.59,5.6,3.59,82.08,85.85,83.97,13.25,83.3,117985,1:40,-1.7872,29.16661
Northern,Rulindo,Sector-4,GS Matara,2016,23.21,14.16,18.69,81.51,76.98,79.25,3.45,62.09,129346,1:40,-1.7872,29.16661
Northern,Rulindo,Sector-3,GS Mweya,2017,1.92,14.08,8.0,93.28,57.54,75.41,7.27,60.51,598021,1:40,-1.7872,29.16661
Northern,Rulindo,Sector-1,New Vision,2018,17.82,6.6,12.21,90.1,87.66,88.88,7.3,87.83,284904,1:40,-1.7872,29.16661
Northern,Rulindo,Sector-7,GS Matara,2019,11.89,15.59,13.74,53.87,84.12,68.99,0.86,74.06,217385,1:40,-1.7872,29.16661
Northern,Rulindo,Sector-4,GS Migongo,2020,10.93,3.23,7.08,69.65,83.5,76.57,2.38,78.8,337015,1:40,-1.7872,29.16661
Northern,Rulindo,Sector-2,GS Camp Kigali,2021,8.1,3.9,6.0,90.37,56.76,73.57,4.52,83.81,482439,1:40,-1.7872,29.16661
Northern,Rulindo,Sector-5,GS Cyahafi,2022,19.54,14.25,16.9,70.01,79.64,74.82,13.39,79.65,174783,1:40,-1.7872,29.16661
Northern,Rulindo,Sector-3,GS Rukomo,2023,1.77,14.51,8.14,52.88,59.32,56.1,10.52,82.42,529708,1:40,-1.7872,29.16661
Northern,Rulindo,Sector-3,GS Ruheru,2024,4.71,14.76,9.74,77.91,72.3,75.1,9.38,62.78,425328,1:40,-1.7872,29.16661
Northern,Rulindo,Sector-4,GS Gahanga I,2010,20.45,26.94,23.69,52.86,79.85,66.35,8.82,82.76,228357,1:51,-2.32908,30.8432
